bank_id,bank,date,npl_ratio,npl_pred,error
5649,Fifth Third Bank NA,2007-09-30,1.72014221461243,1.6272139648202426,-0.0929282497921875
5649,Fifth Third Bank NA,2007-12-31,1.8541838686780814,1.7916798921635442,-0.06250397651453721
5649,Fifth Third Bank NA,2008-03-31,2.1768109460078136,1.904667120568535,-0.2721438254392785
5649,Fifth Third Bank NA,2008-06-30,2.11089736655206,2.197603030845787,0.08670566429372695
5649,Fifth Third Bank NA,2008-09-30,2.147883030688205,2.215972744745591,0.06808971405738573
5649,Fifth Third Bank NA,2008-12-31,2.6683965542998846,2.285868923250281,-0.38252763104960374
5649,Fifth Third Bank NA,2009-03-31,3.361157955189701,2.84371659461523,-0.517441360574471
5649,Fifth Third Bank NA,2009-06-30,3.2202861992482394,3.534720248775703,0.31443404952746334
5649,Fifth Third Bank NA,2009-09-30,3.1424291153867,3.3880361030076895,0.24560698762098943
5649,Fifth Third Bank NA,2009-12-31,3.4690566687715108,3.3155872489216898,-0.153469419849821
5649,Fifth Third Bank NA,2010-03-31,3.3927117787492,3.5850994033207013,0.19238762457150127
5649,Fifth Third Bank NA,2010-06-30,3.0547103311394492,3.4875927070991364,0.43288237595968715
5649,Fifth Third Bank NA,2010-09-30,2.8263009504896877,3.1720425877485297,0.345741637258842
5649,Fifth Third Bank NA,2010-12-31,2.3750454397478435,2.9081349460927886,0.533089506344945
5649,Fifth Third Bank NA,2011-03-31,2.0957094691576454,2.4632156015548863,0.36750613239724084
5649,Fifth Third Bank NA,2011-06-30,1.6574051321457346,2.2402901762557477,0.5828850441100131
5649,Fifth Third Bank NA,2011-09-30,1.433531580551459,1.8294819903280182,0.39595040977655915
5649,Fifth Third Bank NA,2011-12-31,1.3746776860533652,1.5467682508937006,0.17209056484033547
5649,Fifth Third Bank NA,2012-03-31,1.2916073582567218,1.4692676474579316,0.1776602892012098
5649,Fifth Third Bank NA,2012-06-30,1.1342482520188188,1.3487924787871672,0.2145442267683484
5649,Fifth Third Bank NA,2012-09-30,1.0816556543386329,1.190283557276322,0.10862790293768909
5649,Fifth Third Bank NA,2012-12-31,1.084645543615033,1.1210742694185412,0.03642872580350809
5649,Fifth Third Bank NA,2013-03-31,1.107229517154417,1.1137376660620601,0.006508148907643063
5649,Fifth Third Bank NA,2013-06-30,0.9596417453405035,1.135848363886547,0.17620661854604358
5649,Fifth Third Bank NA,2013-09-30,0.9513481075633554,0.9703448739129117,0.01899676634955627
5649,Fifth Third Bank NA,2013-12-31,0.9808222999005871,1.0260151462020626,0.045192846301475464
5649,Fifth Third Bank NA,2014-03-31,1.028121921534418,1.0119083253829506,-0.016213596151467335
5649,Fifth Third Bank NA,2014-06-30,0.9492806334121463,1.0375765241577606,0.08829589074561428
5649,Fifth Third Bank NA,2014-09-30,0.9715807636847954,0.9797149729161401,0.008134209231344669
5649,Fifth Third Bank NA,2014-12-31,0.9806618036894693,0.9280367201958217,-0.052625083493647584
5649,Fifth Third Bank NA,2015-03-31,0.9879654322253798,0.9167305031162263,-0.07123492910915352
5649,Fifth Third Bank NA,2015-06-30,0.9025837330838173,0.9201587623050735,0.0175750292212562
5649,Fifth Third Bank NA,2015-09-30,0.9488260033181477,0.8190831624995298,-0.12974284081861787
5649,Fifth Third Bank NA,2015-12-31,0.9817686349179985,0.877209172937021,-0.10455946198097743
5649,Fifth Third Bank NA,2016-03-31,1.0152375698166811,0.9031422023088489,-0.11209536750783222
5649,Fifth Third Bank NA,2016-06-30,0.9287415453449849,0.9303882274704365,0.001646682125451604
5649,Fifth Third Bank NA,2016-09-30,0.990060913661297,0.8245728070455434,-0.16548810661575364
5649,Fifth Third Bank NA,2016-12-31,1.0895797337785953,0.8712934399864491,-0.21828629379214615
5649,Fifth Third Bank NA,2017-03-31,1.1515574760403224,0.9740159671285198,-0.17754150891180265
5649,Fifth Third Bank NA,2017-06-30,1.1089383473257446,1.0522633672838877,-0.05667498004185689
5649,Fifth Third Bank NA,2017-09-30,1.1323424818378742,0.9968854961350977,-0.13545698570277653
5649,Fifth Third Bank NA,2017-12-31,1.2145396010119007,1.0007429314945004,-0.21379666951740028
5649,Fifth Third Bank NA,2018-03-31,1.3041971590395016,1.0679480984254024,-0.23624906061409923
5649,Fifth Third Bank NA,2018-06-30,1.2147838854870636,1.1652113758247573,-0.04957250966230631
5649,Fifth Third Bank NA,2018-09-30,1.2483568507790674,1.1014365873451861,-0.14692026343388132
5649,Fifth Third Bank NA,2018-12-31,1.3173868500969597,1.1465874548685102,-0.17079939522844945
5649,Fifth Third Bank NA,2019-03-31,1.345223701180465,1.227360934696871,-0.11786276648359406
5649,Fifth Third Bank NA,2019-06-30,1.2771161174513495,1.2229318438011358,-0.05418427365021361
5649,Fifth Third Bank NA,2019-09-30,1.323732434236041,1.1159060042282793,-0.2078264300077617
5649,Fifth Third Bank NA,2019-12-31,1.3842007813092068,1.126480848056814,-0.25771993325239273
5649,Fifth Third Bank NA,2020-03-31,1.4949590759374591,1.1891621460454516,-0.3057969298920076
5649,Fifth Third Bank NA,2020-06-30,1.361621228308467,1.7730745580374547,0.41145332972898774
5649,Fifth Third Bank NA,2020-09-30,1.0987313356488115,1.4614525272395484,0.3627211915907369
5649,Fifth Third Bank NA,2020-12-31,1.191563396407922,1.2432369524451357,0.051673556037213686
5649,Fifth Third Bank NA,2021-03-31,1.1618835522040012,0.8523775769483395,-0.3095059752556617
5649,Fifth Third Bank NA,2021-06-30,0.8925721309937056,1.0274613580646503,0.13488922707094475
5649,Fifth Third Bank NA,2021-09-30,0.860147311004809,0.7306010682549484,-0.1295462427498606
5649,Fifth Third Bank NA,2021-12-31,0.9206383915922474,0.6338348596334302,-0.28680353195881714
5649,Fifth Third Bank NA,2022-03-31,0.9922006716301713,0.7167119442786205,-0.27548872735155083
5649,Fifth Third Bank NA,2022-06-30,0.9333081777398283,0.803504246575067,-0.1298039311647613
5649,Fifth Third Bank NA,2022-09-30,1.0435502726517507,0.9093255503983249,-0.13422472225342585
5649,Fifth Third Bank NA,2022-12-31,1.219802779061716,1.031336509898109,-0.18846626916360698
5649,Fifth Third Bank NA,2023-03-31,1.4156208838925828,1.2599058188673093,-0.15571506502527344
5649,Fifth Third Bank NA,2023-06-30,1.428324256402351,1.422614891808727,-0.005709364593624144
5649,Fifth Third Bank NA,2023-09-30,1.6024613399752592,1.4497796181348064,-0.1526817218404528
5649,Fifth Third Bank NA,2023-12-31,1.8968022086359793,1.6660866015793916,-0.23071560705658767
5649,Fifth Third Bank NA,2024-03-31,1.9559186498415995,1.9502495346169608,-0.005669115224638643
5649,Fifth Third Bank NA,2024-06-30,1.843399921195373,1.9791848086286965,0.1357848874333234
5649,Fifth Third Bank NA,2024-09-30,1.9130270181267415,1.9206361167858863,0.007609098659144831
5649,Fifth Third Bank NA,2024-12-31,2.037388140165596,1.9276281604506136,-0.10975997971498241
6384,PNC Bank NA,2005-09-30,0.4165243505014486,0.5226773931281022,0.10615304262665365
6384,PNC Bank NA,2005-12-31,0.5760841935697034,0.5604579668560979,-0.015626226713605473
6384,PNC Bank NA,2006-03-31,0.4892482826297091,0.7258748281787725,0.23662654554906337
6384,PNC Bank NA,2006-06-30,0.5360522405249288,0.6473465384038818,0.11129429787895295
6384,PNC Bank NA,2006-09-30,0.43751299034369406,0.6959439564605175,0.2584309661168235
6384,PNC Bank NA,2006-12-31,0.40910230942507286,0.6205464081496915,0.21144409872461867
6384,PNC Bank NA,2007-03-31,0.38865712174255285,0.5756992857710267,0.18704216402847385
6384,PNC Bank NA,2007-06-30,0.4007237948061934,0.5340968597210795,0.13337306491488604
6384,PNC Bank NA,2007-09-30,0.5394110867594433,0.5811870297947846,0.04177594303534138
6384,PNC Bank NA,2007-12-31,0.790903266661976,0.7246984280703624,-0.06620483859161352
6384,PNC Bank NA,2008-03-31,0.9393592651184377,0.9483565609508869,0.008997295832449237
6384,PNC Bank NA,2008-06-30,1.1679111697482387,1.0771751061074846,-0.09073606364075415
6384,PNC Bank NA,2008-09-30,1.3527237853967196,1.373012811132627,0.020289025735907407
6384,PNC Bank NA,2008-12-31,2.0978282715674577,1.582202894991581,-0.5156253765758767
6384,PNC Bank NA,2009-03-31,2.866348644291911,2.3516774176314414,-0.5146712266604694
6384,PNC Bank NA,2009-06-30,3.5091355348904165,3.11406699258992,-0.3950685423004967
6384,PNC Bank NA,2009-09-30,3.8378041226784365,3.705806200780334,-0.13199792189810244
6384,PNC Bank NA,2009-12-31,7.096336498272232,4.016417051650146,-3.0799194466220863
6384,PNC Bank NA,2010-03-31,7.376208185671537,7.048595070659164,-0.32761311501237333
6384,PNC Bank NA,2010-06-30,6.7064418410959945,7.286742987573862,0.5803011464778676
6384,PNC Bank NA,2010-09-30,6.428917717212701,6.65857850605829,0.22966078884558883
6384,PNC Bank NA,2010-12-31,6.149886544467145,6.348391181804212,0.19850463733706736
6384,PNC Bank NA,2011-03-31,5.9406389378410385,6.065754833642338,0.1251158958012999
6384,PNC Bank NA,2011-06-30,5.492526398023273,5.908872046959302,0.4163456489360291
6384,PNC Bank NA,2011-09-30,5.234725285338744,5.488821819175491,0.2540965338367469
6384,PNC Bank NA,2011-12-31,5.0849332495406605,5.174138926382747,0.08920567684208613
6384,PNC Bank NA,2012-03-31,4.513266385620433,5.010949423069498,0.4976830374490646
6384,PNC Bank NA,2012-06-30,4.317271295914236,4.43008107870952,0.11280978279528409
6384,PNC Bank NA,2012-09-30,4.249427411736555,4.235166366715656,-0.01426104502089931
6384,PNC Bank NA,2012-12-31,3.9350913925812754,4.151586145572847,0.21649475299157173
6384,PNC Bank NA,2013-03-31,3.8465725398360586,3.845240703818925,-0.001331836017133714
6384,PNC Bank NA,2013-06-30,3.607620435998929,3.7626617871262176,0.15504135112728878
6384,PNC Bank NA,2013-09-30,3.359555868494715,3.511067807648471,0.15151193915375583
6384,PNC Bank NA,2013-12-31,3.120250118248562,3.340807497926542,0.22055737967798006
6384,PNC Bank NA,2014-03-31,2.8938287996046173,3.07343557557951,0.17960677597489294
6384,PNC Bank NA,2014-06-30,2.466525021142354,2.841182885379275,0.37465786423692116
6384,PNC Bank NA,2014-09-30,2.285321203042645,2.4549732172864487,0.1696520142438036
6384,PNC Bank NA,2014-12-31,2.190820114799236,2.2115379173308516,0.020717802531615703
6384,PNC Bank NA,2015-03-31,2.057103101893312,2.1026286649388646,0.04552556304555244
6384,PNC Bank NA,2015-06-30,1.8738698551554638,1.9731764467787811,0.09930659162331734
6384,PNC Bank NA,2015-09-30,1.8248774853331637,1.779897604802557,-0.04497988053060675
6384,PNC Bank NA,2015-12-31,1.752233879885002,1.7482862243056978,-0.003947655579304099
6384,PNC Bank NA,2016-03-31,1.7521138784708683,1.6747277931582207,-0.07738608531264757
6384,PNC Bank NA,2016-06-30,1.7005686459990799,1.6703237432296962,-0.03024490276938363
6384,PNC Bank NA,2016-09-30,1.656236166501404,1.5974416429002622,-0.05879452360114179
6384,PNC Bank NA,2016-12-31,1.6561093459449103,1.5446089918199073,-0.11150035412500303
6384,PNC Bank NA,2017-03-31,1.521880201481721,1.5534377445251701,0.031557543043449154
6384,PNC Bank NA,2017-06-30,1.4556576663011194,1.4468039492712244,-0.008853717029895014
6384,PNC Bank NA,2017-09-30,1.371479631836294,1.3691851360433294,-0.0022944957929647014
6384,PNC Bank NA,2017-12-31,1.3788642742992112,1.2716703905522606,-0.1071938837469506
